"50: Time (s)","50: Current (A)","50: Potential (V)","100: Time (s)","100: Current (A)","100: Potential (V)","150: Time (s)","150: Current (A)","150: Potential (V)","200: Time (s)","200: Current (A)","200: Potential (V)","250: Time (s)","250: Current (A)","250: Potential (V)","300: Time (s)","300: Current (A)","300: Potential (V)","350: Time (s)","350: Current (A)","350: Potential (V)","400: Time (s)","400: Current (A)","400: Potential (V)","450: Time (s)","450: Current (A)","450: Potential (V)","500: Time (s)","500: Current (A)","500: Potential (V)","550: Time (s)","550: Current (A)","550: Potential (V)","600: Time (s)","600: Current (A)","600: Potential (V)","650: Time (s)","650: Current (A)","650: Potential (V)","700: Time (s)","700: Current (A)","700: Potential (V)","750: Time (s)","750: Current (A)","750: Potential (V)","800: Time (s)","800: Current (A)","800: Potential (V)","850: Time (s)","850: Current (A)","850: Potential (V)","900: Time (s)","900: Current (A)","900: Potential (V)","950: Time (s)","950: Current (A)","950: Potential (V)","1000: Time (s)","1000: Current (A)","1000: Potential (V)","1050: Time (s)","1050: Current (A)","1050: Potential (V)","1100: Time (s)","1100: Current (A)","1100: Potential (V)","1150: Time (s)","1150: Current (A)","1150: Potential (V)","1200: Time (s)","1200: Current (A)","1200: Potential (V)","1250: Time (s)","1250: Current (A)","1250: Potential (V)","1300: Time (s)","1300: Current (A)","1300: Potential (V)"
0.0151,-0.0128936767578,0.00400543212891,0.0151,0.00377655029297,0.00400543212891,0.0151,-0.0362396240234,0.000953674316406,0.0151,-0.0201606750488,-0.00820159912109,0.0151,-0.017147064209,-0.0263214111328,0.0151,0.0413513183594,-0.00209808349609,0.0151,-0.0725936889648,-0.0173568725586,0.0151,0.062255859375,-0.0263214111328,0.0151,0.0886344909668,-0.0354766845703,0.0151,-0.0738143920898,-0.0173568725586,0.0151,0.0889205932617,-0.0202178955078,0.0151,-0.0962448120117,-0.0173568725586,0.0151,0.0440788269043,-0.00514984130859,0.0151,0.0913619995117,-0.00209808349609,0.0151,-0.0901794433594,0.00686645507812,0.0151,0.0013542175293,-0.0143051147461,0.0151,-0.0886535644531,-0.00820159912109,0.0151,0.0668144226074,-0.0293731689453,0.0151,-0.101699829102,-0.0143051147461,0.0151,-0.032901763916,-0.0385284423828,0.0151,-0.059871673584,0.0160217285156,0.0151,0.0407409667969,-0.0112533569336,0.0151,-0.0435066223145,-0.0202178955078,0.0151,0.0292205810547,-0.0232696533203,0.0151,0.0355911254883,-0.0324249267578,0.0151,-0.0456237792969,-0.0202178955078
0.0152,-0.0119781494141,0.00400543212891,0.0152,0.00558853149414,0.00400543212891,0.0152,-0.0350189208984,0.00686645507812,0.0152,-0.0207710266113,-0.0112533569336,0.0152,-0.0128936767578,-0.0263214111328,0.0152,0.0446891784668,-0.00209808349609,0.0152,-0.0701713562012,-0.0202178955078,0.0152,0.0728607177734,-0.0293731689453,0.0152,0.0859069824219,-0.0354766845703,0.0152,-0.0816917419434,-0.0143051147461,0.0152,0.0943756103516,-0.0202178955078,0.0152,-0.0677490234375,-0.0232696533203,0.0152,0.0777244567871,-0.00820159912109,0.0152,0.0640869140625,-0.00209808349609,0.0152,-0.0519943237305,0.00400543212891,0.0152,0.0519561767578,-0.0202178955078,0.0152,-0.0901794433594,-0.0112533569336,0.0152,0.0937843322754,-0.0263214111328,0.0152,-0.100784301758,-0.0143051147461,0.0152,0.0231742858887,-0.0415802001953,0.0152,-0.0916862487793,0.00686645507812,0.0152,-0.0131988525391,-0.00514984130859,0.0152,0.0180053710938,-0.0263214111328,0.0152,-0.0253295898438,-0.0173568725586,0.0152,0.0710487365723,-0.0263214111328,0.0152,-0.0568389892578,-0.0293731689453
0.0153,-0.0116920471191,0.00400543212891,0.0153,0.00589370727539,0.00400543212891,0.0153,-0.0337982177734,0.000953674316406,0.0153,-0.0204658508301,-0.00820159912109,0.0153,-0.00713348388672,-0.0263214111328,0.0153,0.0468063354492,-0.00514984130859,0.0153,-0.0650215148926,-0.0173568725586,0.0153,0.080451965332,-0.0324249267578,0.0153,0.0774192810059,-0.0354766845703,0.0153,-0.0795745849609,-0.0143051147461,0.0153,0.089225769043,-0.0173568725586,0.0153,-0.0313758850098,-0.0263214111328,0.0153,0.0980186462402,-0.00514984130859,0.0153,0.0228691101074,0.00400543212891,0.0153,-0.00410079956055,-0.00514984130859,0.0153,0.0898361206055,-0.0202178955078,0.0153,-0.0625991821289,-0.0143051147461,0.0153,0.0895309448242,-0.0173568725586,0.0153,-0.0689697265625,-0.0232696533203,0.0153,0.0728607177734,-0.0385284423828,0.0153,-0.086841583252,0.00686645507812,0.0153,-0.0668334960938,-0.00209808349609,0.0153,0.0649833679199,-0.0263214111328,0.0153,-0.0613784790039,-0.0263214111328,0.0153,0.0646781921387,-0.0173568725586,0.0153,-0.0256156921387,-0.0385284423828
0.0154,-0.0113868713379,0.00400543212891,0.0154,0.00650405883789,0.00400543212891,0.0154,-0.0325965881348,0.000953674316406,0.0154,-0.0198745727539,-0.0112533569336,0.0154,-0.00137329101562,-0.0293731689453,0.0154,0.046501159668,-0.00514984130859,0.0154,-0.0571441650391,-0.0202178955078,0.0154,0.0828742980957,-0.0293731689453,0.0154,0.0640869140625,-0.0385284423828,0.0154,-0.0677490234375,-0.0173568725586,0.0154,0.0737762451172,-0.0232696533203,0.0154,0.00862121582031,-0.0263214111328,0.0154,0.100440979004,-0.00514984130859,0.0154,-0.0238037109375,0.00686645507812,0.0154,0.0443840026855,-0.00514984130859,0.0154,0.105590820312,-0.0143051147461,0.0154,-0.0150108337402,-0.0232696533203,0.0154,0.054988861084,-0.0143051147461,0.0154,-0.014705657959,-0.0324249267578,0.0154,0.0959014892578,-0.0385284423828,0.0154,-0.0459289550781,0.000953674316406,0.0154,-0.0956344604492,-0.00820159912109,0.0154,0.0868034362793,-0.0202178955078,0.0154,-0.0565338134766,-0.0354766845703,0.0154,0.0204467773438,-0.00514984130859,0.0154,0.0283241271973,-0.0415802001953
0.0155,-0.0104713439941,0.000953674316406,0.0155,0.00801086425781,0.00400543212891,0.0155,-0.0304794311523,0.000953674316406,0.0155,-0.0204658508301,-0.0112533569336,0.0155,0.00377655029297,-0.0293731689453,0.0155,0.0480079650879,-0.00820159912109,0.0155,-0.0483512878418,-0.0202178955078,0.0155,0.0816535949707,-0.0354766845703,0.0155,0.0461959838867,-0.0354766845703,0.0155,-0.0495719909668,-0.0143051147461,0.0155,0.0486183166504,-0.0173568725586,0.0155,0.046501159668,-0.0324249267578,0.0155,0.0856018066406,-0.00514984130859,0.0155,-0.0665283203125,0.00686645507812,0.0155,0.0810432434082,-0.00820159912109,0.0155,0.0949859619141,-0.0173568725586,0.0155,0.0401306152344,-0.0293731689453,0.0155,0.00194549560547,-0.0112533569336,0.0155,0.0416564941406,-0.0324249267578,0.0155,0.0868034362793,-0.0293731689453,0.0155,0.00923156738281,-0.00514984130859,0.0155,-0.085620880127,-0.0143051147461,0.0155,0.0671005249023,-0.0143051147461,0.0155,-0.0156211853027,-0.0385284423828,0.0155,-0.0362396240234,-0.00514984130859,0.0155,0.0713539123535,-0.0385284423828
0.0156,-0.0101661682129,0.00400543212891,0.0156,0.00923156738281,0.000953674316406,0.0156,-0.0289535522461,0.000953674316406,0.0156,-0.017147064209,-0.0112533569336,0.0156,0.0113487243652,-0.0293731689453,0.0156,0.0474166870117,-0.0112533569336,0.0156,-0.0335121154785,-0.0202178955078,0.0156,0.0755882263184,-0.0354766845703,0.0156,0.0243759155273,-0.0324249267578,0.0156,-0.0259208679199,-0.0173568725586,0.0156,0.0204467773438,-0.0173568725586,0.0156,0.0755882263184,-0.0324249267578,0.0156,0.0561904907227,-0.00209808349609,0.0156,-0.0989723205566,0.00991821289062,0.0156,0.100746154785,-0.00820159912109,0.0156,0.0589179992676,-0.0112533569336,0.0156,0.0874137878418,-0.0293731689453,0.0156,-0.0550270080566,-0.00209808349609,0.0156,0.080451965332,-0.0354766845703,0.0156,0.045280456543,-0.0202178955078,0.0156,0.0619506835938,-0.00514984130859,0.0156,-0.0419807434082,-0.0173568725586,0.0156,0.0171089172363,-0.00820159912109,0.0156,0.0404357910156,-0.0446319580078,0.0156,-0.0722885131836,-0.0112533569336,0.0156,0.0746917724609,-0.0293731689453
0.0157,-0.0110816955566,0.00400543212891,0.0157,0.011043548584,0.00400543212891,0.0157,-0.0271415710449,0.000953674316406,0.0157,-0.0153160095215,-0.0112533569336,0.0157,0.0174140930176,-0.0293731689453,0.0157,0.045280456543,-0.00514984130859,0.0157,-0.0189590454102,-0.0202178955078,0.0157,0.0643730163574,-0.0354766845703,0.0157,0.0013542175293,-0.0324249267578,0.0157,0.00408172607422,-0.0202178955078,0.0157,-0.0125885009766,-0.0173568725586,0.0157,0.0931739807129,-0.0354766845703,0.0157,0.0158882141113,0.00400543212891,0.0157,-0.111389160156,0.00991821289062,0.0157,0.0959014892578,-0.00209808349609,0.0157,0.0107383728027,-0.00820159912109,0.0157,0.111656188965,-0.0324249267578,0.0157,-0.0965309143066,-0.00514984130859,0.0157,0.0886344909668,-0.0293731689453,0.0157,-0.0122833251953,-0.0202178955078,0.0157,0.086498260498,-0.00209808349609,0.0157,0.0146865844727,-0.0232696533203,0.0157,-0.0380516052246,-0.0112533569336,0.0157,0.080738067627,-0.0415802001953,0.0157,-0.0665283203125,-0.0173568725586,0.0157,0.0377082824707,-0.0263214111328
0.0158,-0.00896453857422,0.00400543212891,0.0158,0.0125503540039,-0.00209808349609,0.0158,-0.0247192382812,0.000953674316406,0.0158,-0.0131988525391,-0.0112533569336,0.0158,0.0231742858887,-0.0293731689453,0.0158,0.0416564941406,-0.00820159912109,0.0158,-0.00320434570312,-0.0232696533203,0.0158,0.0525665283203,-0.0385284423828,0.0158,-0.0222969055176,-0.0293731689453,0.0158,0.0334739685059,-0.0173568725586,0.0158,-0.0453186035156,-0.0112533569336,0.0158,0.0962066650391,-0.0385284423828,0.0158,-0.0286483764648,0.00400543212891,0.0158,-0.104427337646,0.00686645507812,0.0158,0.0692367553711,-0.00209808349609,0.0158,-0.0435066223145,-0.00514984130859,0.0158,0.110454559326,-0.0263214111328,0.0158,-0.109577178955,-0.00820159912109,0.0158,0.0643730163574,-0.0202178955078,0.0158,-0.0635147094727,-0.0173568725586,0.0158,0.0728607177734,0.00400543212891,0.0158,0.0595283508301,-0.0173568725586,0.0158,-0.0725936889648,-0.0143051147461,0.0158,0.0828742980957,-0.0293731689453,0.0158,-0.0226020812988,-0.0293731689453,0.0158,-0.0168418884277,-0.0232696533203
0.0159,-0.00835418701172,0.00686645507812,0.0159,0.0140762329102,0.000953674316406,0.0159,-0.0241088867188,0.000953674316406,0.0159,-0.00955581665039,-0.0112533569336,0.0159,0.0286293029785,-0.0293731689453,0.0159,0.0362014770508,-0.00514984130859,0.0159,0.0119590759277,-0.0232696533203,0.0159,0.035285949707,-0.0354766845703,0.0159,-0.0432014465332,-0.0293731689453,0.0159,0.0604438781738,-0.0232696533203,0.0159,-0.0722885131836,-0.0112533569336,0.0159,0.0859069824219,-0.0324249267578,0.0159,-0.0686645507812,0.00991821289062,0.0159,-0.0771522521973,0.00686645507812,0.0159,0.0246810913086,0.00400543212891,0.0159,-0.086841583252,-0.00209808349609,0.0159,0.081958770752,-0.0202178955078,0.0159,-0.0919914245605,-0.0112533569336,0.0159,0.0152778625488,-0.0173568725586,0.0159,-0.0892639160156,-0.0202178955078,0.0159,0.0283241271973,0.0129699707031,0.0159,0.0716590881348,-0.0143051147461,0.0159,-0.0668334960938,-0.0232696533203,0.0159,0.0461959838867,-0.0232696533203,0.0159,0.0304412841797,-0.0293731689453,0.0159,-0.0556182861328,-0.0263214111328
0.016,-0.00804901123047,0.000953674316406,0.016,0.0158882141113,0.000953674316406,0.016,-0.0204658508301,-0.00209808349609,0.016,-0.00652313232422,-0.0112533569336,0.016,0.0331687927246,-0.0324249267578,0.016,0.0292205810547,-0.00514984130859,0.016,0.0255966186523,-0.0293731689453,0.016,0.0164985656738,-0.0324249267578,0.016,-0.058650970459,-0.0263214111328,0.016,0.0828742980957,-0.0263214111328,0.016,-0.091381072998,-0.0143051147461,0.016,0.0607490539551,-0.0293731689453,0.016,-0.0983619689941,0.0129699707031,0.016,-0.0353240966797,0.00400543212891,0.016,-0.0262260437012,0.00686645507812,0.016,-0.107746124268,-0.00514984130859,0.016,0.0328636169434,-0.0173568725586,0.016,-0.0504684448242,-0.0173568725586,0.016,-0.0416946411133,-0.0143051147461,0.016,-0.0786590576172,-0.0293731689453,0.016,-0.0286483764648,0.0129699707031,0.016,0.045280456543,-0.00820159912109,0.016,-0.0259208679199,-0.0293731689453,0.016,-0.0107765197754,-0.0232696533203,0.016,0.0668144226074,-0.0173568725586,0.016,-0.0531959533691,-0.0354766845703
0.0161,-0.00743865966797,0.00686645507812,0.0161,0.0158882141113,0.000953674316406,0.0161,-0.0177383422852,-0.00209808349609,0.0161,-0.00320434570312,-0.0143051147461,0.0161,0.0370979309082,-0.0293731689453,0.0161,0.0210380554199,-0.00209808349609,0.0161,0.0368118286133,-0.0263214111328,0.0161,-0.00320434570312,-0.0324249267578,0.0161,-0.0689697265625,-0.0232696533203,0.0161,0.0974082946777,-0.0202178955078,0.0161,-0.0986671447754,-0.00514984130859,0.0161,0.0298309326172,-0.0293731689453,0.0161,-0.1123046875,0.00686645507812,0.0161,0.0113487243652,-0.00209808349609,0.0161,-0.0732040405273,0.00686645507812,0.0161,-0.104122161865,-0.00820159912109,0.0161,-0.0207710266113,-0.0112533569336,0.0161,0.00650405883789,-0.0202178955078,0.0161,-0.0859260559082,-0.0143051147461,0.0161,-0.0362396240234,-0.0293731689453,0.0161,-0.0750160217285,0.00991821289062,0.0161,-0.00682830810547,-0.00209808349609,0.0161,0.0325584411621,-0.0293731689453,0.0161,-0.0547218322754,-0.0232696533203,0.0161,0.0604438781738,-0.0112533569336,0.0161,-0.0062370300293,-0.0385284423828
0.0162,-0.00682830810547,0.00400543212891,0.0162,0.0180053710938,0.00400543212891,0.0162,-0.0156211853027,-0.00209808349609,0.0162,0.000743865966797,-0.0143051147461,0.0162,0.0413513183594,-0.0354766845703,0.0162,0.0116539001465,-0.00514984130859,0.0162,0.0455856323242,-0.0293731689453,0.0162,-0.0222969055176,-0.0293731689453,0.0162,-0.0725936889648,-0.0263214111328,0.0162,0.104389190674,-0.0293731689453,0.0162,-0.094108581543,-0.0112533569336,0.0162,-0.00774383544922,-0.0232696533203,0.0162,-0.109882354736,0.00991821289062,0.0162,0.0564956665039,-0.00514984130859,0.0162,-0.106239318848,0.00686645507812,0.0162,-0.075626373291,-0.0112533569336,0.0162,-0.0665283203125,-0.0112533569336,0.0162,0.0571060180664,-0.0202178955078,0.0162,-0.101699829102,-0.0232696533203,0.0162,0.0201416015625,-0.0354766845703,0.0162,-0.0904846191406,0.00991821289062,0.0162,-0.0613784790039,0.00400543212891,0.0162,0.078010559082,-0.0293731689453,0.0162,-0.0647163391113,-0.0293731689453,0.0162,0.0155830383301,0.00400543212891,0.0162,0.0431632995605,-0.0385284423828
0.0163,-0.0062370300293,0.000953674316406,0.0163,0.01953125,-0.00209808349609,0.0163,-0.0128936767578,-0.00514984130859,0.0163,0.00467300415039,-0.0143051147461,0.0163,0.0434684753418,-0.0354766845703,0.0163,0.0013542175293,-0.00209808349609,0.0163,0.0510406494141,-0.0354766845703,0.0163,-0.0377464294434,-0.0263214111328,0.0163,-0.0695610046387,-0.0232696533203,0.0163,0.101661682129,-0.0263214111328,0.0163,-0.0774383544922,-0.0143051147461,0.0163,-0.0456237792969,-0.0232696533203,0.0163,-0.0919914245605,0.00991821289062,0.0163,0.0898361206055,-0.00820159912109,0.0163,-0.116844177246,0.00686645507812,0.0163,-0.0298690795898,-0.0173568725586,0.0163,-0.0904846191406,-0.0143051147461,0.0163,0.087718963623,-0.0202178955078,0.0163,-0.0871467590332,-0.0293731689453,0.0163,0.0698280334473,-0.0354766845703,0.0163,-0.0674438476562,0.00400543212891,0.0163,-0.0932121276855,-0.00514984130859,0.0163,0.087718963623,-0.0263214111328,0.0163,-0.0337982177734,-0.0385284423828,0.0163,-0.0410842895508,0.00400543212891,0.0163,0.0746917724609,-0.0354766845703
0.0164,-0.00593185424805,0.00686645507812,0.0164,0.0198364257812,0.000953674316406,0.0164,-0.0104713439941,-0.00514984130859,0.0164,0.00801086425781,-0.0173568725586,0.0164,0.0455856323242,-0.0324249267578,0.0164,-0.0107765197754,-0.00514984130859,0.0164,0.0531768798828,-0.0354766845703,0.0164,-0.0507736206055,-0.0263214111328,0.0164,-0.0604820251465,-0.0202178955078,0.0164,0.0916481018066,-0.0232696533203,0.0164,-0.0516891479492,-0.0143051147461,0.0164,-0.0774383544922,-0.0202178955078,0.0164,-0.0607872009277,0.00400543212891,0.0164,0.104389190674,-0.00514984130859,0.0164,-0.105018615723,0.00400543212891,0.0164,0.0216484069824,-0.0202178955078,0.0164,-0.0850296020508,-0.0202178955078,0.0164,0.0880241394043,-0.0143051147461,0.0164,-0.0392532348633,-0.0324249267578,0.0164,0.0931739807129,-0.0293731689453,0.0164,-0.0165367126465,-0.00209808349609,0.0164,-0.0862312316895,-0.00820159912109,0.0164,0.0571060180664,-0.0173568725586,0.0164,0.0201416015625,-0.0415802001953,0.0164,-0.0765419006348,-0.00514984130859,0.0164,0.0655937194824,-0.0293731689453
0.0165,-0.00532150268555,0.00400543212891,0.0165,0.0207328796387,-0.00209808349609,0.0165,-0.00804901123047,-0.00514984130859,0.0165,0.0104331970215,-0.0173568725586,0.0165,0.0455856323242,-0.0354766845703,0.0165,-0.0189590454102,-0.00209808349609,0.0165,0.0519561767578,-0.0354766845703,0.0165,-0.0592613220215,-0.0232696533203,0.0165,-0.0453186035156,-0.0263214111328,0.0165,0.0731658935547,-0.0263214111328,0.0165,-0.0201606750488,-0.0202178955078,0.0165,-0.0989723205566,-0.0173568725586,0.0165,-0.0213813781738,-0.00209808349609,0.0165,0.0995445251465,-0.00514984130859,0.0165,-0.0747108459473,0.000953674316406,0.0165,0.0680160522461,-0.0202178955078,0.0165,-0.0519943237305,-0.0293731689453,0.0165,0.0574111938477,-0.00514984130859,0.0165,0.0180053710938,-0.0385284423828,0.0165,0.0846862792969,-0.0232696533203,0.0165,0.0404357910156,-0.00209808349609,0.0165,-0.0447082519531,-0.0143051147461,0.0165,0.00347137451172,-0.0173568725586,0.0165,0.0683212280273,-0.0415802001953,0.0165,-0.0704765319824,-0.0173568725586,0.0165,0.0189208984375,-0.0202178955078
0.0166,-0.00471115112305,0.000953674316406,0.0166,0.0213432312012,-0.00209808349609,0.0166,-0.0056266784668,-0.00514984130859,0.0166,0.0146865844727,-0.0173568725586,0.0166,0.0471115112305,-0.0354766845703,0.0166,-0.0274467468262,0.000953674316406,0.0166,0.0513458251953,-0.0354766845703,0.0166,-0.0629043579102,-0.0232696533203,0.0166,-0.0253295898438,-0.0263214111328,0.0166,0.0471115112305,-0.0202178955078,0.0166,0.0164985656738,-0.0232696533203,0.0166,-0.107154846191,-0.0232696533203,0.0166,0.0210380554199,-0.00209808349609,0.0166,0.0761985778809,-0.00514984130859,0.0166,-0.0271415710449,-0.00209808349609,0.0166,0.0946807861328,-0.0202178955078,0.0166,-0.00259399414062,-0.0354766845703,0.0166,0.00589370727539,-0.00514984130859,0.0166,0.0677108764648,-0.0385284423828,0.0166,0.0422668457031,-0.0143051147461,0.0166,0.0822639465332,-0.00514984130859,0.0166,0.0119590759277,-0.0173568725586,0.0166,-0.048656463623,-0.0173568725586,0.0166,0.0849914550781,-0.0354766845703,0.0166,-0.0262260437012,-0.0202178955078,0.0166,-0.0347137451172,-0.0232696533203
0.0167,-0.0056266784668,0.00400543212891,0.0167,0.0222587585449,-0.00209808349609,0.0167,-0.00320434570312,-0.00514984130859,0.0167,0.0174140930176,-0.0202178955078,0.0167,0.0471115112305,-0.0385284423828,0.0167,-0.0347137451172,-0.00209808349609,0.0167,0.0468063354492,-0.0354766845703,0.0167,-0.0653266906738,-0.0202178955078,0.0167,-0.00228881835938,-0.0263214111328,0.0167,0.0207328796387,-0.0173568725586,0.0167,0.0501441955566,-0.0232696533203,0.0167,-0.10139465332,-0.0202178955078,0.0167,0.0592231750488,-0.00514984130859,0.0167,0.0389289855957,0.000953674316406,0.0167,0.0222587585449,-0.0112533569336,0.0167,0.098934173584,-0.0173568725586,0.0167,0.0577163696289,-0.0385284423828,0.0167,-0.0531959533691,0.000953674316406,0.0167,0.0937843322754,-0.0354766845703,0.0167,-0.015926361084,-0.00820159912109,0.0167,0.0883293151855,0.000953674316406,0.0167,0.0589179992676,-0.0143051147461,0.0167,-0.0716972351074,-0.0232696533203,0.0167,0.0592231750488,-0.0232696533203,0.0167,0.0289154052734,-0.0232696533203,0.0167,-0.0622940063477,-0.0293731689453
0.0168,-0.00350952148438,0.000953674316406,0.0168,0.0231742858887,-0.00209808349609,0.0168,-0.000782012939453,-0.00820159912109,0.0168,0.0204467773438,-0.0202178955078,0.0168,0.0455856323242,-0.0385284423828,0.0168,-0.0392532348633,0.00400543212891,0.0168,0.0410461425781,-0.0354766845703,0.0168,-0.0601768493652,-0.0202178955078,0.0168,0.0216484069824,-0.0293731689453,0.0168,-0.00986099243164,-0.0143051147461,0.0168,0.0761985778809,-0.0293731689453,0.0168,-0.0810813903809,-0.0202178955078,0.0168,0.0861930847168,-0.00820159912109,0.0168,-0.00682830810547,0.00400543212891,0.0168,0.0649833679199,-0.0112533569336,0.0168,0.0752830505371,-0.0143051147461,0.0168,0.0949859619141,-0.0415802001953,0.0168,-0.0944137573242,0.00400543212891,0.0168,0.0843811035156,-0.0293731689453,0.0168,-0.067138671875,-0.0112533569336,0.0168,0.0577163696289,0.00686645507812,0.0168,0.0743865966797,-0.0112533569336,0.0168,-0.0544166564941,-0.0324249267578,0.0168,0.00680923461914,-0.0232696533203,0.0168,0.0637817382812,-0.0173568725586,0.0168,-0.0462341308594,-0.0354766845703
0.0169,-0.00320434570312,0.00686645507812,0.0169,0.0237655639648,-0.00514984130859,0.0169,0.000743865966797,-0.0112533569336,0.0169,0.0228691101074,-0.0202178955078,0.0169,0.0431632995605,-0.0354766845703,0.0169,-0.0422859191895,0.00400543212891,0.0169,0.0313568115234,-0.0354766845703,0.0169,-0.0531959533691,-0.0232696533203,0.0169,0.044994354248,-0.0293731689453,0.0169,-0.0374412536621,-0.0112533569336,0.0169,0.0937843322754,-0.0324249267578,0.0169,-0.0489616394043,-0.0263214111328,0.0169,0.0971031188965,-0.00514984130859,0.0169,-0.0510787963867,0.00400543212891,0.0169,0.0922584533691,-0.0143051147461,0.0169,0.0328636169434,-0.0143051147461,0.0169,0.113468170166,-0.0385284423828,0.0169,-0.111999511719,-0.00209808349609,0.0169,0.0474166870117,-0.0232696533203,0.0169,-0.0932121276855,-0.0112533569336,0.0169,0.00377655029297,0.00991821289062,0.0169,0.0513458251953,-0.00209808349609,0.0169,-0.00532150268555,-0.0385284423828,0.0169,-0.0459289550781,-0.0173568725586,0.0169,0.0568008422852,-0.00209808349609,0.0169,0.00316619873047,-0.0415802001953
0.017,-0.00259399414062,0.00686645507812,0.017,0.0246810913086,-0.00209808349609,0.017,0.00347137451172,-0.00820159912109,0.017,0.0249862670898,-0.0232696533203,0.017,0.0389289855957,-0.0354766845703,0.017,-0.044116973877,0.00400543212891,0.017,0.0207328796387,-0.0324249267578,0.017,-0.0432014465332,-0.0202178955078,0.017,0.0649833679199,-0.0324249267578,0.017,-0.0601768493652,-0.0112533569336,0.017,0.101356506348,-0.0324249267578,0.017,-0.0116920471191,-0.0293731689453,0.017,0.090446472168,-0.0112533569336,0.017,-0.0865364074707,0.00686645507812,0.017,0.0965118408203,-0.0112533569336,0.017,-0.0207710266113,-0.0112533569336,0.017,0.105285644531,-0.0354766845703,0.017,-0.0998687744141,-0.00514984130859,0.017,-0.00774383544922,-0.0173568725586,0.017,-0.0826072692871,-0.0143051147461,0.017,-0.0516891479492,0.0160217285156,0.017,-0.000476837158203,0.00400543212891,0.017,0.0498390197754,-0.0385284423828,0.017,-0.0704765319824,-0.0263214111328,0.017,0.0134658813477,0.00686645507812,0.017,0.0543785095215,-0.0415802001953
0.0171,-0.00289916992188,0.000953674316406,0.0171,0.0240707397461,-0.00820159912109,0.0171,0.00558853149414,-0.0112533569336,0.0171,0.026798248291,-0.0232696533203,0.0171,0.0331687927246,-0.0354766845703,0.0171,-0.0432014465332,0.00686645507812,0.0171,0.00892639160156,-0.0354766845703,0.0171,-0.0292587280273,-0.0232696533203,0.0171,0.080451965332,-0.0385284423828,0.0171,-0.075626373291,-0.00820159912109,0.0171,0.0980186462402,-0.0354766845703,0.0171,0.0295257568359,-0.0293731689453,0.0171,0.0668144226074,-0.00514984130859,0.0171,-0.105018615723,0.00400543212891,0.0171,0.0777244567871,-0.00514984130859,0.0171,-0.0710868835449,-0.00820159912109,0.0171,0.0701332092285,-0.0293731689453,0.0171,-0.0580596923828,-0.0112533569336,0.0171,-0.0610733032227,-0.0173568725586,0.0171,-0.0404739379883,-0.0232696533203,0.0171,-0.0850296020508,0.00991821289062,0.0171,-0.0553321838379,0.00686645507812,0.0171,0.0874137878418,-0.0385284423828,0.0171,-0.0507736206055,-0.0354766845703,0.0171,-0.0435066223145,0.00991821289062,0.0171,0.0743865966797,-0.0293731689453
0.0172,-0.00320434570312,0.00400543212891,0.0172,0.0259017944336,-0.00820159912109,0.0172,0.00709533691406,-0.0143051147461,0.0172,0.0286293029785,-0.0263214111328,0.0172,0.026798248291,-0.0324249267578,0.0172,-0.0404739379883,0.00400543212891,0.0172,-0.00471115112305,-0.0293731689453,0.0172,-0.0138092041016,-0.0263214111328,0.0172,0.0907516479492,-0.0385284423828,0.0172,-0.0823020935059,-0.00209808349609,0.0172,0.0849914550781,-0.0324249267578,0.0172,0.0646781921387,-0.0324249267578,0.0172,0.0289154052734,-0.00209808349609,0.0172,-0.102596282959,0.00400543212891,0.0172,0.0389289855957,-0.00514984130859,0.0172,-0.105018615723,-0.0112533569336,0.0172,0.018310546875,-0.0232696533203,0.0172,-0.00410079956055,-0.0143051147461,0.0172,-0.094108581543,-0.0202178955078,0.0172,0.0161933898926,-0.0263214111328,0.0172,-0.0823020935059,0.00400543212891,0.0172,-0.0895690917969,0.00400543212891,0.0172,0.0843811035156,-0.0293731689453,0.0172,-0.0010871887207,-0.0385284423828,0.0172,-0.0792694091797,0.00400543212891,0.0172,0.0513458251953,-0.0263214111328
0.0173,-0.00228881835938,0.00400543212891,0.0173,0.0271034240723,-0.00820159912109,0.0173,0.00862121582031,-0.0112533569336,0.0173,0.0298309326172,-0.0293731689453,0.0173,0.0198364257812,-0.0354766845703,0.0173,-0.0362396240234,0.00686645507812,0.0173,-0.0180435180664,-0.0293731689453,0.0173,0.00316619873047,-0.0263214111328,0.0173,0.0949859619141,-0.0385284423828,0.0173,-0.0801658630371,-0.00514984130859,0.0173,0.0625610351562,-0.0324249267578,0.0173,0.0895309448242,-0.0354766845703,0.0173,-0.014705657959,-0.00209808349609,0.0173,-0.0807762145996,-0.00209808349609,0.0173,-0.0101661682129,-0.00209808349609,0.0173,-0.115032196045,-0.0143051147461,0.0173,-0.0347137451172,-0.0202178955078,0.0173,0.0486183166504,-0.0143051147461,0.0173,-0.0959396362305,-0.0263214111328,0.0173,0.0658988952637,-0.0263214111328,0.0173,-0.0432014465332,-0.00209808349609,0.0173,-0.0862312316895,-0.00209808349609,0.0173,0.044994354248,-0.0263214111328,0.0173,0.0525665283203,-0.0324249267578,0.0173,-0.0728988647461,-0.00514984130859,0.0173,-0.00198364257812,-0.0202178955078
